OperatorName,OfficeLineId,OperatorLineId,ClusterName,FromDate,ToDate,ClusterId,LineType,LineTypeDesc,ClusterSubDesc
מוניות מרכז אשקלון 2000 בעמ,5226167,300,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
מוניות מרכז טמרה בעמ,4224158,168,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
מוניות עירון בעמ,4104144,15,מוניות שירות,01/10/2014,01/01/2200,249,1,עירוני,,
מוניות עירון בעמ,4201144,47,מוניות שירות,01/10/2014,01/01/2200,249,1,עירוני,,
מוניות עירון בעמ,4204144,52,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
מוניות קו 51 בעמ,5211115,51,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
מוניות קווים 2006 בעמ,5105178,8,מוניות שירות,01/10/2014,01/01/2200,249,1,עירוני,,
מוניות קווים 2006 בעמ,5230178,480,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
מוניות רחובות - אגודה שיתופית בעמ,5218146,26,מוניות שירות,27/01/2016,01/01/2200,249,2,אזורי,,
מוניות רחובות - אגודה שיתופית בעמ,5232146,201,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
מוניות שי לי בעמ,5103119,79,מוניות שירות,01/10/2014,01/01/2200,249,1,עירוני,,
מוניות שלנו בעמ,5217148,164,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
מוניות שרון ליין בעמ,5203164,29,מוניות שירות,01/10/2014,01/01/2200,249,1,עירוני,,
מוניות שרון ליין בעמ,5216164,6,מוניות שירות,01/10/2014,01/01/2200,249,2,אזורי,,
מוניות תבל בעמ,5223175,249,מוניות שירות,01/10/2014,01/01/2200,249,3,בינעירוני,,
מוניות תפוזית קווי שירות קריות בעמ,4202162,3,מוניות שירות,01/10/2014,01/01/2200,249,1,עירוני,,
מועצה אזורית גולן,14159,159,רמת הגולן,01/01/2015,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,15142,142,רמת הגולן,01/01/2015,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,16143,143,רמת הגולן,01/01/2015,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,16147,147,רמת הגולן,01/01/2015,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,16158,158,רמת הגולן,01/01/2015,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,20057,57,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,20060,60,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,20103,103,רמת הגולן,15/03/2016,01/01/2200,130,2,אזורי,,
מועצה אזורית גולן,21058,58,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,21064,64,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,21073,73,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,22051,51,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,22054,54,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,22059,59,רמת הגולן,22/08/2012,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,22071,71,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,23061,61,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,23062,62,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,24024,24,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,24063,63,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,24076,76,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,25052,52,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,25053,53,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,25077,77,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,26072,72,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,26074,74,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,27095,95,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,29041,41,רמת הגולן,13/12/2015,01/01/2200,130,2,אזורי,,
מועצה אזורית גולן,29055,55,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,29092,92,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,29094,94,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,30088,88,רמת הגולן,28/08/2014,01/01/2200,130,2,אזורי,,
מועצה אזורית גולן,31017,17,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,31086,86,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,31088,88,רמת הגולן,28/08/2014,01/01/2200,130,2,אזורי,,
מועצה אזורית גולן,33016,16,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,33044,44,רמת הגולן,14/12/2015,01/01/2200,130,2,אזורי,,
מועצה אזורית גולן,34013,13,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,34014,14,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,34043,43,רמת הגולן,15/03/2016,01/01/2200,130,2,אזורי,,
מועצה אזורית גולן,35084,84,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,36010,10,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,38083,83,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,38085,85,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,39087,87,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,40011,11,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,40012,12,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,40081,81,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מועצה אזורית גולן,43082,82,רמת הגולן,01/01/2005,01/01/2200,130,3,בינעירוני,,
מטרודן,20034,34,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,21025,25,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,23024,24,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,23026,26,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,23031,31,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,23032,32,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,25023,23,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,27022,22,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,30009,9,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,30017,17,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,31018,18,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,32016,16,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,32021,21,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,33013,13,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,33014,14,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,35007,7,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,38008,8,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,39006,6,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,39012,12,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,39081,81,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,43080,80,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,45005,5,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,52004,4,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,55003,3,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,61002,2,באר שבע עירוני,01/01/2005,01/01/2200,201,1,עירוני,,
מטרודן,67015,15,באר שבע עירוני,28/12/2015,01/01/2200,201,1,עירוני,,
מטרופולין,10228,228,השרון,12/06/2013,01/01/2200,195,3,בינעירוני,,
מטרופולין,10259,259,השרון,11/06/2013,01/01/2200,195,3,בינעירוני,,
מטרופולין,10345,345,הנגב,27/08/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,10347,347,השרון,30/10/2011,01/01/2200,195,3,בינעירוני,,
מטרופולין,10352,352,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,10353,353,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,10357,357,הנגב,28/10/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,10358,358,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,10359,359,הנגב,16/01/2012,01/01/2200,222,3,בינעירוני,,
מטרופולין,10360,360,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,10368,368,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,10369,369,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,10373,373,הנגב,28/10/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,10374,374,הנגב,28/10/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,10375,375,הנגב,09/12/2012,01/01/2200,222,3,בינעירוני,,
מטרופולין,10377,377,הנגב,09/12/2012,01/01/2200,222,3,בינעירוני,,
מטרופולין,10378,378,הנגב,05/03/2012,01/01/2200,222,3,בינעירוני,,
מטרופולין,10388,388,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,10458,458,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,10559,559,הנגב,22/11/2011,01/01/2200,222,3,בינעירוני,,
מטרופולין,10588,588,הנגב,22/10/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,10660,660,הנגב,28/10/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,10677,677,הנגב,05/08/2015,01/01/2200,222,3,בינעירוני,,
מטרופולין,10687,687,הנגב,28/10/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,10688,688,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,11118,118,השרון,09/12/2012,01/01/2200,195,3,בינעירוני,,
מטרופולין,11229,229,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,11230,230,השרון,01/01/2005,01/01/2200,195,3,בינעירוני,,
מטרופולין,11231,231,השרון,01/01/2005,01/01/2200,195,2,אזורי,,
מטרופולין,11249,249,השרון,30/10/2011,01/01/2200,195,3,בינעירוני,,
מטרופולין,11343,343,הנגב,23/01/2014,01/01/2200,222,3,בינעירוני,,
מטרופולין,11354,354,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,11367,367,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,11370,370,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,11380,380,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,11668,668,הנגב,05/08/2015,01/01/2200,222,3,בינעירוני,,
מטרופולין,11669,669,הנגב,28/10/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,11680,680,הנגב,05/08/2015,01/01/2200,222,3,בינעירוני,,
מטרופולין,12123,123,השרון,02/02/2016,01/01/2200,195,3,בינעירוני,,
מטרופולין,12144,144,הנגב,02/12/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,12145,145,השרון,16/09/2015,01/01/2200,195,3,בינעירוני,,
מטרופולין,12149,149,השרון,01/01/2005,01/01/2200,195,3,בינעירוני,,
מטרופולין,12158,158,הנגב,28/10/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,12162,162,הנגב,18/11/2014,01/01/2200,222,3,בינעירוני,,
מטרופולין,12247,247,השרון,01/01/2005,01/01/2200,195,3,בינעירוני,,
מטרופולין,12348,348,הנגב,01/01/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,12349,349,השרון,11/01/2015,01/01/2200,195,3,בינעירוני,,
מטרופולין,12381,381,הנגב,28/10/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,12383,383,הנגב,04/11/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,12386,386,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,12459,459,הנגב,28/10/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,12469,469,הנגב,28/05/2014,01/01/2200,222,3,בינעירוני,,
מטרופולין,13147,147,השרון,01/01/2005,01/01/2200,195,3,בינעירוני,,
מטרופולין,13371,371,הנגב,22/08/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,13670,670,הנגב,05/08/2015,01/01/2200,222,3,בינעירוני,,
מטרופולין,14143,143,הנגב,03/12/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,14160,160,הנגב,28/10/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,14170,170,הנגב,17/02/2015,01/01/2200,222,2,אזורי,,
מטרופולין,14248,248,השרון,05/01/2015,01/01/2200,195,3,בינעירוני,,
מטרופולין,14298,298,השרון,16/09/2015,01/01/2200,195,3,בינעירוני,,
מטרופולין,15068,68,הנגב,28/10/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,15139,139,השרון,11/01/2015,01/01/2200,195,3,בינעירוני,,
מטרופולין,16039,39,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,16059,59,הנגב,01/01/2005,01/01/2200,222,2,אזורי,,
מטרופולין,16067,67,הנגב,09/12/2012,01/01/2200,222,3,בינעירוני,,
מטרופולין,16069,69,הנגב,02/06/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,17037,37,הנגב,01/01/2005,01/01/2200,222,2,אזורי,,
מטרופולין,17079,79,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,17113,113,השרון,16/09/2015,01/01/2200,195,3,בינעירוני,,
מטרופולין,17161,161,הנגב,28/10/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,18027,27,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,18046,46,הנגב,01/01/2005,01/01/2200,222,2,אזורי,,
מטרופולין,18058,58,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,18065,65,הנגב,01/01/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,18073,73,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,19024,24,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,19027,27,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,19029,29,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,19044,44,הנגב,01/01/2005,01/01/2200,222,2,אזורי,,
מטרופולין,19047,47,השרון,01/01/2005,01/01/2200,195,3,בינעירוני,,
מטרופולין,19050,50,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,19053,53,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,19054,54,הנגב,01/01/2005,01/01/2200,222,2,אזורי,,
מטרופולין,19066,66,הנגב,09/12/2012,01/01/2200,222,3,בינעירוני,,
מטרופולין,20026,26,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,20032,32,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,20048,48,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,20052,52,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,20062,62,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,20063,63,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,20067,67,השרון,27/11/2014,01/01/2200,195,2,אזורי,,
מטרופולין,20076,76,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,20078,78,השרון,14/08/2013,01/01/2200,195,1,עירוני,,
מטרופולין,21019,19,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,21030,30,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,21038,38,הנגב,08/04/2014,01/01/2200,222,3,בינעירוני,,
מטרופולין,21045,45,הנגב,01/01/2005,01/01/2200,222,2,אזורי,,
מטרופולין,21063,63,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,21072,72,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,21077,77,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,22020,20,השרון,01/01/2005,01/01/2200,195,3,בינעירוני,,
מטרופולין,22028,28,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,22064,64,הנגב,02/06/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,22074,74,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,22077,77,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,23047,47,הנגב,09/12/2012,01/01/2200,222,3,בינעירוני,,
מטרופולין,23055,55,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,23060,60,הנגב,11/11/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,23068,68,השרון,27/11/2014,01/01/2200,195,1,עירוני,,
מטרופולין,23070,70,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,23088,88,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,23098,98,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,23099,99,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,24016,16,השרון,30/10/2011,01/01/2200,195,1,עירוני,,
מטרופולין,24017,17,השרון,01/01/2005,01/01/2200,195,3,בינעירוני,,
מטרופולין,24020,20,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,24055,55,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,24070,70,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,24075,75,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,24089,89,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,24095,95,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,24098,98,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,24099,99,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,25018,18,השרון,01/01/2005,01/01/2200,195,3,בינעירוני,,
מטרופולין,25025,25,הנגב,22/10/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,25066,66,השרון,27/11/2014,01/01/2200,195,1,עירוני,,
מטרופולין,25089,89,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,25090,90,השרון,01/01/2005,01/01/2200,195,3,בינעירוני,,
מטרופולין,25094,94,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,26010,10,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,26036,36,הנגב,12/02/2015,01/01/2200,222,2,אזורי,,
מטרופולין,26061,61,השרון,10/09/2013,01/01/2200,195,1,עירוני,,
מטרופולין,26090,90,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,26092,92,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,27007,7,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,27010,10,הנגב,01/01/2005,01/01/2200,222,3,בינעירוני,,
מטרופולין,27013,13,השרון,01/01/2005,01/01/2200,195,3,בינעירוני,,
מטרופולין,27021,21,השרון,01/01/2005,01/01/2200,195,3,בינעירוני,,
מטרופולין,27023,23,השרון,10/12/2012,01/01/2200,195,2,אזורי,,
מטרופולין,27037,37,השרון,16/09/2015,01/01/2200,195,3,בינעירוני,,
מטרופולין,27065,65,השרון,27/11/2014,01/01/2200,195,1,עירוני,,
מטרופולין,27097,97,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,28007,7,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,28008,8,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,28013,13,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,28041,41,השרון,17/09/2014,01/01/2200,195,1,עירוני,,
מטרופולין,28062,62,השרון,27/11/2014,01/01/2200,195,1,עירוני,,
מטרופולין,28086,86,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,28097,97,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,29006,6,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,29008,8,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,29025,25,השרון,18/08/2014,01/01/2200,195,1,עירוני,,
מטרופולין,29084,84,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,29091,91,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,30006,6,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,30008,8,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,30012,12,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,30064,64,השרון,27/11/2014,01/01/2200,195,1,עירוני,,
מטרופולין,30084,84,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,31012,12,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,31061,61,הנגב,18/11/2014,01/01/2200,222,3,בינעירוני,,
מטרופולין,31074,74,הנגב,20/02/2014,01/01/2200,222,3,בינעירוני,,
מטרופולין,31096,96,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,32026,26,השרון,18/09/2014,01/01/2200,195,1,עירוני,,
מטרופולין,32085,85,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,32096,96,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,33005,5,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,33030,30,השרון,05/01/2015,01/01/2200,195,3,בינעירוני,,
מטרופולין,33040,40,השרון,17/09/2014,01/01/2200,195,1,עירוני,,
מטרופולין,33083,83,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,33085,85,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,33087,87,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,33088,88,השרון,06/07/2015,01/01/2200,195,1,עירוני,,
מטרופולין,34005,5,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,34011,11,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,34081,81,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,34083,83,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,34087,87,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,35005,5,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,35011,11,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,35021,21,הנגב,24/06/2013,01/01/2200,222,3,בינעירוני,,
מטרופולין,35075,75,השרון,09/09/2015,01/01/2200,195,1,עירוני,,
מטרופולין,35081,81,השרון,29/07/2012,01/01/2200,195,1,עירוני,,
מטרופולין,35093,93,השרון,05/08/2015,01/01/2200,195,3,בינעירוני,,
מטרופולין,36063,63,השרון,27/11/2014,01/01/2200,195,1,עירוני,,
מטרופולין,37080,80,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,37082,82,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,38082,82,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,39080,80,הנגב,01/01/2005,01/01/2200,222,1,עירוני,,
מטרופולין,39082,82,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,39086,86,הנגב,23/01/2014,01/01/2200,222,3,בינעירוני,,
מטרופולין,40004,4,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,40091,91,השרון,27/10/2015,01/01/2200,195,3,בינעירוני,,
מטרופולין,41004,4,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,42003,3,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,42004,4,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,43003,3,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,43012,12,הנגב,24/11/2013,01/01/2200,222,1,עירוני,,
מטרופולין,44003,3,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,44011,11,הנגב,24/11/2013,01/01/2200,222,1,עירוני,,
מטרופולין,44084,84,השרון,18/09/2014,01/01/2200,195,1,עירוני,,
מטרופולין,45002,2,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,45084,84,הנגב,10/12/2014,01/01/2200,222,1,עירוני,,
מטרופולין,46002,2,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,47002,2,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,48002,2,הנגב,01/01/2005,01/01/2200,222,1,עירוני,,
מטרופולין,48014,14,השרון,22/12/2015,01/01/2200,195,1,עירוני,,
מטרופולין,53082,82,הנגב,10/12/2014,01/01/2200,222,1,עירוני,,
מטרופולין,56001,1,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,56004,4,הנגב,10/04/2013,01/01/2200,222,1,עירוני,,
מטרופולין,57001,1,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,57081,81,הנגב,10/12/2014,01/01/2200,222,1,עירוני,,
מטרופולין,58001,1,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,59001,1,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,60001,1,השרון,01/01/2005,01/01/2200,195,1,עירוני,,
מטרופולין,61001,1,הנגב,01/01/2005,01/01/2200,222,1,עירוני,,
מטרופולין,69015,15,השרון,06/03/2016,01/01/2200,195,1,עירוני,,
מטרופולין,77005,5,השרון,05/01/2015,01/01/2200,195,1,עירוני,,
מטרופולין,78003,3,הנגב,03/08/2014,01/01/2200,222,1,עירוני,,
ניו ליין שירותי מוניות בעמ,4207177,28,מוניות שירות,01/01/2015,01/01/2200,249,3,בינעירוני,,
