route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color
1968,4,278,רבן יוחנן בן זכאי/רבי טרפון-אלעד<->תחנה מרכזית תל אביב קומה 6/הורדה-תל אביב יפו-1ז,10278-1-ז,3,
1969,4,278,תחנה מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->רבן יוחנן בן זכאי/שמעיה-אלעד-2ז,10278-2-ז,3,
14606,4,465,ביטוח לאומי-ירושלים<->גני ילדים/היובל-קדומים-11,10465-1-1,3,
14608,4,468,תחנת רכבת מודיעין/מרכז-מודיעין מכבים רעות<->ביטוח לאומי-ירושלים-21,10468-2-1,3,
6529,4,123,שלמה הלוי-ירושלים<->תלמוד תורה/דרך קדם-מעלה אדומים-1#,11123-1-#,3,
10636,4,131,בנייני האומה/שז''ר-ירושלים<->המכבים/אירוס-גבעת זאב-12,11131-1-2,3,
10639,4,131,המכבים/שבט בנימין-גבעת זאב<->בנייני האומה/שז''ר-ירושלים-22,11131-2-2,3,
10640,4,132,בנייני האומה/שז''ר-ירושלים<->אירוס/רקפת-גבעת זאב-1#,11132-1-#,3,
10641,4,132,קניון מלחה/א''ס מכבי-ירושלים<->אירוס/רקפת-גבעת זאב-11,11132-1-1,3,
10643,4,132,אירוס/רקפת-גבעת זאב<->אצטדיון טדי/א''ס ביתר-ירושלים-21,11132-2-1,3,
10644,4,133,בנייני האומה/שז''ר-ירושלים<->מרכז מסחרי/אגן האיילות-גבעת זאב-1#,11133-1-#,3,
10645,4,133,מרכז מסחרי/אגן האיילות-גבעת זאב<->בנייני האומה-ירושלים-2#,11133-2-#,3,
10889,4,135,בנייני האומה/שז''ר-ירושלים<->מזכירות בית חורון/דרך יהודה המכבי-בית חורון-1#,11135-1-#,3,
14622,4,140,שכונת פסגת יעקב-בית אל<->ביטוח לאומי-ירושלים-21,11140-2-1,3,
14603,4,142,אזור תעשיה שער בנימין-שומרון<->ביטוח לאומי-ירושלים-21,11142-2-1,3,
6125,4,143,מסוף תל ציון-כוכב יעקב<->ביטוח לאומי-ירושלים-21,11143-2-1,3,
10932,4,151,הבושם/מבוא קטורת-מבשרת ציון<->תחנה מרכזית/יפו-ירושלים-2#,11151-2-#,3,
10652,4,153,שמעון סוויסה/חצב-מבשרת ציון<->כניסה ראשית/הדסה עין כרם-ירושלים-2#,11153-2-#,3,
10659,4,155,בנייני האומה-ירושלים<->מועצה-מבשרת ציון-1#,11155-1-#,3,
10660,4,155,מועצה-מבשרת ציון<->תחנה מרכזית/יפו-ירושלים-2#,11155-2-#,3,
10661,4,155,הראל/יסמין-מבשרת ציון<->תחנה מרכזית/יפו-ירושלים-2א,11155-2-א,3,
10663,4,156,קרית הממשלה/לורך-ירושלים<->מחלף-הראל-מבשרת ציון-11,11156-1-1,3,
10664,4,156,הראל/יסמין-מבשרת ציון<->תחנה מרכזית/יפו-ירושלים-2#,11156-2-#,3,
10665,4,156,הראל/יסמין-מבשרת ציון<->קרית הממשלה/לורך-ירושלים-21,11156-2-1,3,
10666,4,157,בנייני האומה-ירושלים<->פלמ''ח/מבוא סיירים-מבשרת ציון-1#,11157-1-#,3,
5971,4,175,בנייני האומה/שז''ר-ירושלים<->דרך הגיא/דרך קדם-מעלה אדומים-1#,11175-1-#,3,
5974,4,175,דרך הגיא/דרך קדם-מעלה אדומים<->בנייני האומה-ירושלים-2#,11175-2-#,3,
11571,4,178,קניון אדומים-מעלה אדומים<->בנייני האומה-ירושלים-2#,11178-2-#,3,
1944,4,179,בית רבקה-פתח תקווה<->רבן יוחנן בן זכאי/שמעיה-אלעד-2נ,11179-2-נ,3,
14604,4,181,ביטוח לאומי-ירושלים<->נחליאל/ישיבה-שומרון-11,11181-1-1,3,
14610,4,182,נחליאל/ישיבה-שומרון<->תחנת רכבת מודיעין/מרכז-מודיעין מכבים רעות-21,11182-2-1,3,
15723,4,209,דרך קדם/הרכס-מעלה אדומים<->האומן/ברעם-ירושלים-2#,11209-2-#,3,9933FF
11564,4,215,בנייני האומה/שז''ר-ירושלים<->אלון 2-כפר אדומים-1#,11215-1-#,3,
11568,4,216,בנייני האומה/שז''ר-ירושלים<->המוריה/מבוא אחלמה-מצפה יריחו-1#,11216-1-#,3,
15728,4,216,המוריה/יהלום-מצפה יריחו<->בנייני האומה-ירושלים-21,11216-2-1,3,
1946,4,250,רבן יוחנן בן זכאי/רבי טרפון-אלעד<->הצבעוני/הכלנית-אשדוד-1ז,11250-1-ז,3,
1972,4,280,רבן יוחנן בן זכאי/רבי טרפון-אלעד<->עיריית בני ברק/ירושלים-בני ברק-1ז,11280-1-ז,3,
1973,4,280,רבן יוחנן בן זכאי/רשב''י-אלעד<->עיריית בני ברק/ירושלים-בני ברק-1ח,11280-1-ח,3,
1976,4,280,עיריית בני ברק/ירושלים-בני ברק<->רבן יוחנן בן זכאי/שמעיה-אלעד-2ז,11280-2-ז,3,
1978,4,280,חזון אי''ש/דסלר-בני ברק<->רבן יוחנן בן זכאי/שמעיה-אלעד-2ט,11280-2-ט,3,
16311,4,280,רבן יוחנן בן זכאי/רבי מאיר-אלעד<->עיריית בני ברק/ירושלים-בני ברק-1ה,11280-1-ה,3,
16312,4,280,רשב''י/רבי יהודה הנשיא-אלעד<->עיריית בני ברק/ירושלים-בני ברק-1ט,11280-1-ט,3,
14615,4,461,ביטוח לאומי-ירושלים<->מעלה לבונה ז-מעלה לבונה-11,11461-1-1,3,
14616,4,461,מעלה לבונה ה-מעלה לבונה<->ביטוח לאומי-ירושלים-21,11461-2-1,3,
14635,4,462,ביטוח לאומי-ירושלים<->גנים/הסביונים-אריאל-11,11462-1-1,3,
14631,4,467,ביטוח לאומי-ירושלים<->אלון מורה/ישיבה 2-אלון מורה-11,11467-1-1,3,
11563,4,128,זריחה/סובה-קדר<->תחנת רכבת קלה גבעת התחמושת-ירושלים-2#,12128-2-#,3,
15978,4,137,בנייני האומה/שז''ר-ירושלים<->מרכז מסחרי/אגן האיילות-גבעת זאב-1#,12137-1-#,3,
15979,4,137,מרכז מסחרי/אגן האיילות-גבעת זאב<->בנייני האומה-ירושלים-2#,12137-2-#,3,
10653,4,154,בנייני האומה-ירושלים<->שכונה י''א א-מבשרת ציון-1#,12154-1-#,3,
10657,4,154,הראל/יסמין-מבשרת ציון<->תחנה מרכזית/יפו-ירושלים-2א,12154-2-א,3,
12181,4,159,מסוף אגד/כנפי נשרים-ירושלים<->מועצה-מבשרת ציון-1#,12159-1-#,3,
12182,4,159,שדרות החוצבים/מצפה הבירה-מבשרת ציון<->מסוף אגד/בית הדפוס-ירושלים-2#,12159-2-#,3,
10711,4,180,רבן יוחנן בן זכאי/רבי טרפון-אלעד<->רבי עקיבא/דרך ז'בוטינסקי-בני ברק-1#,12180-1-#,3,
13590,4,202,חניון הלאום-ירושלים<->מעלה אריאל/אבני מילואים-מצפה יריחו-1#,12202-1-#,3,9933FF
1987,4,270,רבן יוחנן בן זכאי/רבי טרפון-אלעד<->בלפור/קמיל הויסמנס-נתניה-1#,12270-1-#,3,
14625,4,466,ביטוח לאומי-ירושלים<->גני ילדים/היובל-קדומים-11,12466-1-1,3,
11555,4,23א,דרך הר הבית/פרי מגדים-מעלה אדומים<->משטרת מעלה אדומים/דרך הר הבית-מעלה אדומים-3#,13023-3-#,3,
10278,4,25,תחנת רכבת-נתניה<->הרימון/התמר-נתניה-2#,13025-2-#,3,33CC33
11575,4,121,מסוף אגד/כנפי נשרים-ירושלים<->העירית/הכרכום-מעלה אדומים-1#,13121-1-#,3,
11576,4,121,דרך צמח השדה/העירית-מעלה אדומים<->מסוף אגד/בית הדפוס-ירושלים-2#,13121-2-#,3,
14614,4,249,מחנה ענתות-עלמון<->בנייני האומה-ירושלים-21,13249-2-1,3,
14613,4,270,בני יעקב/דינה-עפרה<->בנייני האומה-ירושלים-21,13270-2-1,3,9933FF
14633,4,463,ביטוח לאומי-ירושלים<->גנים/הסביונים-אריאל-11,13463-1-1,3,
14649,4,469,ביטוח לאומי-ירושלים<->גני ילדים/היובל-קדומים-11,13469-1-1,3,
2056,4,66,חוף גנדי/מפקורה-אשדוד<->מסוף הרכבת אשדוד-אשדוד-1#,14066-1-#,3,33CC33
11573,4,127,מחוז ש''י-מעלה אדומים<->קניון אדומים-מעלה אדומים-2#,14127-2-#,3,
2033,4,9,חוף לידו/הטיילת-אשדוד<->יותם המלך/דוד המלך-אשדוד-1#,15009-1-#,3,
7640,4,10,רבין/הרצל-אשדוד<->הבושם / האומן-אשדוד-1א,15010-1-א,3,
7641,4,10,הבושם / האומן-אשדוד<->חוף ריביירה-אשדוד-2#,15010-2-#,3,
2107,4,23,נחל הירקון/הר מצדה-אשדוד<->מסוף הרכבת אשדוד-אשדוד-1#,15023-1-#,3,33CC33
1940,4,79,מסוף חרש-פתח תקווה<->רבן יוחנן בן זכאי/שמעיה-אלעד-2נ,15079-2-נ,3,
14821,4,102,חניון שפירים-עמק לוד<->האוניברסיטה העברית/שד' צ'רצ'יל-ירושלים-1#,15102-1-#,3,
15055,4,102,חניון מצפה מודיעין-חבל מודיעין<->האוניברסיטה העברית/שד' צ'רצ'יל-ירושלים-1א,15102-1-א,3,
11567,4,125,דרך צמח השדה/העירית-מעלה אדומים<->האומן/ברעם-ירושלים-2#,15125-2-#,3,
11574,4,129,מסוף אגד/כנפי נשרים-ירושלים<->תלמוד תורה/דרך קדם-מעלה אדומים-1#,15129-1-#,3,FF9933
14644,4,147,מחנה רבין-שומרון<->ביטוח לאומי-ירושלים-21,15147-2-1,3,
14645,4,148,ביטוח לאומי-ירושלים<->מועצה אזורית מטה בנימין-שומרון-11,15148-1-1,3,
14646,4,148,פסגות/אשקוביות-שומרון<->ביטוח לאומי-ירושלים-21,15148-2-1,3,
14617,4,149,תחנת רקל''ה פסגת זאב מרכז/משה דיין-ירושלים<->מעלה בנימין/אשבול-עלמון-11,15149-1-1,3,
14618,4,149,מעלה בנימין/כנפי רוח-עלמון<->תחנת רקל''ה פסגת זאב מרכז/משה דיין-ירושלים-21,15149-2-1,3,
14663,4,184,תחנת רכבת מודיעין/מרכז-מודיעין מכבים רעות<->נחליאל/ישיבה-שומרון-11,15184-1-1,3,
2144,4,9,חבצלת החוף/אירוס הארגמן-נתניה<->בית ספר ש''י עגנון/שמעון בר יוח-נתניה-2#,16009-2-#,3,
2147,4,9,בן צבי/נחום-נתניה<->בית ספר ש''י עגנון/שמעון בר יוח-נתניה-2ר,16009-2-ר,3,FF9933
2148,4,9,בית ספר ש''י עגנון/שמעון בר יוח-נתניה<->בית ספר ש''י עגנון/שמעון בר יוח-נתניה-3#,16009-3-#,3,
1711,4,10א,מפעל המשקם-אשקלון<->טלדור-אשקלון-2ב,16010-2-ב,3,
1712,4,10,עולי הגרדום/עמיעוז-אשקלון<->מסוף-רמז-אשקלון-2ו,16010-2-ו,3,
2193,4,23,תחנה מרכזית נתניה/רציפים-נתניה<->תחנה מרכזית נתניה/הורדה-נתניה-3#,16023-3-#,3,
15627,4,23,תחנה מרכזית נתניה/רציפים-נתניה<->תחנה מרכזית נתניה/הורדה-נתניה-3ב,16023-3-ב,3,
2049,4,33,תחנה מרכזית אשדוד/רציפים עירוני-אשדוד<->המדע/הנפט-אשדוד-1צ,16033-1-צ,3,
2050,4,33,תחנה מרכזית אשדוד/רציפים עירוני-אשדוד<->המדע/הנפט-אשדוד-1ק,16033-1-ק,3,
2052,4,33,המדע/החניכים-אשדוד<->תחנה מרכזית אשדוד/רציפים עירוני-אשדוד-2#,16033-2-#,3,
2054,4,34,המייסדים/הנביאים-אשדוד<->המדע/הנפט-אשדוד-1ע,16034-1-ע,3,
2055,4,34,המדע/החניכים-אשדוד<->יותם המלך/דוד המלך-אשדוד-2#,16034-2-#,3,
2197,4,43,מזכירות-עין שריד<->תחנה מרכזית נתניה/הורדה-נתניה-21,16043-2-1,3,
2200,4,48א,בית ספר ש''י עגנון/שמעון בר יוח-נתניה<->הגביש/המחקר-נתניה-1ו,16048-1-ו,3,
2201,4,48,בית ספר ש''י עגנון/שמעון בר יוח-נתניה<->ההדרים/השלום-כפר נטר-1ז,16048-1-ז,3,
2206,4,48,בית ספר ש''י עגנון/שמעון בר יוח-נתניה<->תחנה מרכזית נתניה/הורדה-נתניה-3ם,16048-3-ם,3,
2207,4,48א,בית ספר ש''י עגנון/שמעון בר יוח-נתניה<->פרופסור אלברט איינשטיין/פרופסור שור-נתניה-3ע,16048-3-ע,3,
2210,4,49,דרך לב השרון/האילן-קדימה צורן<->בית ספר ש''י עגנון/שמעון בר יוח-נתניה-2ך,16049-2-ך,3,
2070,4,79א,מילמן/דב גור-אשדוד<->הרצל / ז'בטינסקי-אשדוד-2א,16079-2-א,3,FF9933
14647,4,464,ביטוח לאומי-ירושלים<->גנים/הסביונים-אריאל-11,16464-1-1,3,
2152,4,10,תחנה מרכזית-נתניה<->תחנה מרכזית נתניה/הורדה-נתניה-3ז,17010-3-ז,3,
10270,4,16,אנדריוס/שלמה המלך-נתניה<->תחנת רכבת-נתניה-1#,17016-1-#,3,33CC33
2225,4,19,בית ספר ש''י עגנון/שמעון בר יוח-נתניה<->בית ספר ש''י עגנון/שמעון בר יוח-נתניה-3#,17019-3-#,3,9933FF
10630,4,57,הבושם/מבוא קטורת-מבשרת ציון<->יסמין/שבי ציון-מבשרת ציון-2#,17057-2-#,3,FF9933
2066,4,76,כוכב הצפון/תמוז-אשדוד<->בית ספר יהלום/הרב מנחם מנדל-אשדוד-1#,17076-1-#,3,FF9933
2068,4,76,בית ספר יהלום/הרב מנחם מנדל-אשדוד<->כיכר טופז-אשדוד-2#,17076-2-#,3,FF9933
14651,4,477,מזכירות-יצהר<->ביטוח לאומי-ירושלים-22,17477-2-2,3,
2026,4,8,תחנה מרכזית אשדוד/רציפים עירוני-אשדוד<->תחנה מרכזית אשדוד/רציפים עירוני-אשדוד-3#,18008-3-#,3,
2029,4,8,מקיף א'/מורדי הגטאות-אשדוד<->תחנה מרכזית אשדוד/רציפים עירוני-אשדוד-3ה,18008-3-ה,3,
10268,4,14,דיזנגוף/הרצל-נתניה<->תחנת רכבת-נתניה-1#,18014-1-#,3,33CC33
10269,4,14,תחנת רכבת-נתניה<->כיכר העצמאות-נתניה-2#,18014-2-#,3,33CC33
2176,4,20,דרך דגניה/הרב שלום איפרגן-נתניה<->תחנת רכבת-נתניה-1ז,18020-1-ז,3,33CC33
2179,4,20,תחנת רכבת-נתניה<->דרך דגניה/בני וו.רייך-נתניה-2ז,18020-2-ז,3,33CC33
2105,4,22,כיכר טופז-אשדוד<->מסוף הרכבת אשדוד-אשדוד-1#,18022-1-#,3,33CC33
10626,4,55,שדרות החוצבים/מצפה הבירה-מבשרת ציון<->שמעון סוויסה/חצב-מבשרת ציון-1ד,18055-1-ד,3,FF9933
2083,4,77א,בית ספר יהלום/הרב מנחם מנדל-אשדוד<->שד.הרצל/בן עמי-אשדוד-2א,18077-2-א,3,FF9933
1702,4,6,תחנה מרכזית אשקלון/רציפים עירוני-אשקלון<->שוק/הכרם-אשקלון-1#,19006-1-#,3,
2025,4,7,חוף לידו ב-אשדוד<->חוף לידו/הטיילת-אשדוד-3#,19007-3-#,3,
2138,4,8,יצחק גרינבוים/ד''ר שמורק-נתניה<->תחנה מרכזית-נתניה-2א,19008-2-א,3,
2141,4,8,תחנה מרכזית-נתניה<->תחנה מרכזית-נתניה-3#,19008-3-#,3,
2143,4,8א,תחנה מרכזית-נתניה<->תחנה מרכזית-נתניה-3ה,19008-3-ה,3,
1751,4,18,תחנה מרכזית אשקלון/רציפים עירוני-אשקלון<->רכבת אשקלון-אשקלון-1#,19018-1-#,3,33CC33
1754,4,18א,רכבת אשקלון-אשקלון<->יפה נוף/השונית-אשקלון-2א,19018-2-א,3,33CC33
2184,4,22,תחנה מרכזית נתניה/רציפים-נתניה<->תחנה מרכזית נתניה/הורדה-נתניה-3#,19022-3-#,3,
2187,4,22,תחנה מרכזית נתניה/רציפים-נתניה<->תחנה מרכזית נתניה/הורדה-נתניה-3ט,19022-3-ט,3,
2190,4,22א,תחנה מרכזית נתניה/רציפים-נתניה<->תחנה מרכזית נתניה/הורדה-נתניה-3ס,19022-3-ס,3,
2191,4,22א,תחנה מרכזית נתניה/רציפים-נתניה<->תחנה מרכזית נתניה/הורדה-נתניה-3ע,19022-3-ע,3,
2060,4,74,ירושלים / משה דיין-אשדוד<->בית ספר יהלום/הרב מנחם מנדל-אשדוד-1#,19074-1-#,3,FF9933
2061,4,74,בית ספר יהלום/הרב מנחם מנדל-אשדוד<->כינרת/הר כנען-אשדוד-2#,19074-2-#,3,FF9933
16178,4,112,משרד המשפטים/צלאח א דין-ירושלים<->חניון שפירים-עמק לוד-2#,19112-2-#,3,
2132,4,7,תחנה מרכזית-נתניה<->רמת פולג-נתניה-1#,20007-1-#,3,
2134,4,7א,שדרות בן גוריון/שמחה ארליך-נתניה<->בית ספר אלדד/שדרות גולדה מאיר-נתניה-1ת,20007-1-ת,3,
2087,4,15,תחנה מרכזית אשדוד/רציפים עירוני-אשדוד<->תחנה מרכזית אשדוד-אשדוד-1#,20015-1-#,3,
2100,4,18,תחנה מרכזית אשדוד/רציפים עירוני-אשדוד<->תחנה מרכזית אשדוד-אשדוד-3ז,20018-3-ז,3,
2103,4,21,כיכר טופז-אשדוד<->מסוף הרכבת אשדוד-אשדוד-1#,20021-1-#,3,33CC33
2063,4,75,בית ספר יהלום/הרב מנחם מנדל-אשדוד<->הפלמ''ח/גשר עד הלום-אשדוד-2#,20075-2-#,3,FF9933
2064,4,75א,בית ספר יהלום/הרב מנחם מנדל-אשדוד<->שאול המלך/שלמה המלך-אשדוד-2א,20075-2-א,3,FF9933
14093,4,89,בית ספר טשרניחובסקי/בן צבי-נתניה<->מלון כרמל/שדרות בן גוריון-נתניה-2#,20089-2-#,3,FF9933
2126,4,6,הרימון/השיקמה-נתניה<->תחנה מרכזית נתניה/הורדה-נתניה-2ה,21006-2-ה,3,
2127,4,6,בית ספר ש''י עגנון/שמעון בר יוח-נתניה<->תחנה מרכזית נתניה/הורדה-נתניה-2ש,21006-2-ש,3,
2046,4,12,חוף ריביירה-אשדוד<->הבושם / האומן-אשדוד-1#,21012-1-#,3,
2167,4,15,תחנה מרכזית נתניה/רציפים-נתניה<->רמת פולג-נתניה-1צ,21015-1-צ,3,
2180,4,21,דרך דגניה/הרב יהודה אונטרמן-נתניה<->תחנה מרכזית-נתניה-2#,21021-2-#,3,
1857,4,97,ביאליק/בן זומא-אשקלון<->בר כוכבא/בית קנדה-אשקלון-1#,21097-1-#,3,FF9933
1859,4,97,שדרות ירושלים/שדרות מונטיפיורי-אשקלון<->ביאליק/בן זומא-אשקלון-2#,21097-2-#,3,FF9933
14829,4,101,חניון שפירים-עמק לוד<->מסוף אגד/בית הדפוס-ירושלים-1#,21101-1-#,3,
1684,4,4,מסוף-רמז-אשקלון<->מרכז אפרידר/ככר צפניה-אשקלון-1#,22004-1-#,3,
1685,4,4א,מסוף רמז-אשקלון<->מרכז אפרידר/ככר צפניה-אשקלון-1א,22004-1-א,3,
1690,4,4,תחנה מרכזית אשקלון/רציפים עירוני-אשקלון<->שוק/הכרם-אשקלון-2ת,22004-2-ת,3,FF9933
1695,4,5,שוק/הכרם-אשקלון<->שדרות ירושלים/אגמית-אשקלון-1#,22005-1-#,3,
1698,4,5,שדרות ירושלים/אגמית-אשקלון<->מסוף-רמז-אשקלון-2#,22005-2-#,3,
1700,4,5א,אורט/פינס-אשקלון<->בית אל/חלמונית-אשקלון-2י,22005-2-י,3,FF9933
1701,4,5,תחנה מרכזית אשקלון/רציפים עירוני-אשקלון<->גדעון בן יואש/מבצע קדש-אשקלון-3ת,22005-3-ת,3,FF9933
2156,4,12,חבצלת החוף/אירוס הארגמן-נתניה<->דרך דגניה/צבי שכטרמן-נתניה-1א,22012-1-א,3,FF9933
2157,4,12,יצחק קצנלסון/שדרות פנחס לבון-נתניה<->דרך דגניה/צבי שכטרמן-נתניה-1כ,22012-1-כ,3,
2158,4,12,דרך רזיאל/הרב ריינס-נתניה<->דרך דגניה/צבי שכטרמן-נתניה-1פ,22012-1-פ,3,
2159,4,12,בית חרושת טריוול-נתניה<->תחנה מרכזית נתניה/הורדה-נתניה-2א,22012-2-א,3,
1839,4,92,רמב''ם/הרב הרצוג-אשקלון<->'עירוני ד-אשקלון-1#,22092-1-#,3,FF9933
1847,4,95,שדרות ירושלים/אגמית-אשקלון<->בן צבי/גיבורי שיחרור-אשקלון-1#,22095-1-#,3,FF9933
2222,4,97,ויצמן\שפירא משה-נתניה<->בית ספר ש''י עגנון/שמעון בר יוח-נתניה-1#,22097-1-#,3,FF9933
1673,4,3,עולי הגרדום/עמיעוז-אשקלון<->מסוף-רמז-אשקלון-1#,23003-1-#,3,
1678,4,3,חוף דלילה/כרמל-אשקלון<->שד. אליעזר בן יהודה/עולי הגרדום-אשקלון-2ק,23003-2-ק,3,
2017,4,5,תחנה מרכזית אשדוד/רציפים עירוני-אשדוד<->תחנה מרכזית אשדוד-אשדוד-2#,23005-2-#,3,
2036,4,11א,כיכר טופז-אשדוד<->הבושם / האומן-אשדוד-1א,23011-1-א,3,
2041,4,11,קניון לב אשדוד-אשדוד<->כיכר טופז-אשדוד-21,23011-2-1,3,FF9933
2043,4,11א,הבושם / האומן-אשדוד<->כיכר טופז-אשדוד-2ב,23011-2-ב,3,
1831,4,84,'עירוני ד-אשקלון<->שיבת ציון/גיבורי ישראל-אשקלון-2#,23084-2-#,3,FF9933
1832,4,84,אורט/בצלאל-אשקלון<->שיבת ציון/גיבורי ישראל-אשקלון-2א,23084-2-א,3,FF9933
1993,4,4,רבי יהודה הנשיא/חוני המעגל-אלעד<->משטרה/חוני המעגל-אלעד-3#,24004-3-#,3,
2124,4,5,תחנת רכבת-נתניה<->תחנה מרכזית נתניה/הורדה-נתניה-2#,24005-2-#,3,
2154,4,11,תחנה מרכזית-נתניה<->תחנה מרכזית נתניה/הורדה-נתניה-3#,24011-3-#,3,
1834,4,91,גבעת הפרחים/לוטוס-אשקלון<->בית ספר אורט-אשקלון-1א,24091-1-א,3,FF9933
1837,4,91,תיכון אורט-אשקלון<->התחייה/המסגר-אשקלון-2א,24091-2-א,3,FF9933
1852,4,96,רמב''ם/הרב הרצוג-אשקלון<->בית ספר אורט-אשקלון-1#,24096-1-#,3,FF9933
1853,4,96א,מסוף-רמז-אשקלון<->בית ספר אורט-אשקלון-1א,24096-1-א,3,FF9933
1855,4,96,תיכון אורט-אשקלון<->מסוף-רמז-אשקלון-2א,24096-2-א,3,FF9933
1856,4,96,בן צבי/גיבורי שיחרור-אשקלון<->מסוף-רמז-אשקלון-2ב,24096-2-ב,3,FF9933
9899,4,83א,גן אסתר/בן זכאי-אלעד<->רבי יהודה הנשיא/רבן יוחנן בן זכאי-אלעד-3א,25083-3-א,3,FF9933
2217,4,91,האורזים/אורט-נתניה<->הרב גד מכלוף/שמואל לנדאו-נתניה-2#,25091-2-#,3,FF9933
1841,4,93,עולי הגרדום/עמיעוז-אשקלון<->בית ספר אורט-אשקלון-1ב,25093-1-ב,3,FF9933
1842,4,93,בן צבי/גיבורי שיחרור-אשקלון<->ביאליק/ז'בוטינסקי-אשקלון-2#,25093-2-#,3,FF9933
2115,4,3,פנחס לבון/גולדה מאיר-נתניה<->תחנה מרכזית-נתניה-2ד,26003-2-ד,3,
2117,4,3,תחנה מרכזית-נתניה<->תחנה מרכזית-נתניה-3#,26003-3-#,3,
2118,4,3א,תחנה מרכזית-נתניה<->תחנה מרכזית-נתניה-3ך,26003-3-ך,3,
2120,4,4,תחנה מרכזית-נתניה<->תחנה מרכזית-נתניה-3#,26004-3-#,3,
9894,4,81,חוני המעגל/בית יעקב-אלעד<->משטרה/חוני המעגל-אלעד-3ח,26081-3-ח,3,FF9933
2216,4,83,הרימון/השיקמה-נתניה<->הנביאים/נצח ישראל-נתניה-1#,26083-1-#,3,FF9933
2212,4,81,שד. בנימין/שד. ירושלים-נתניה<->האורזים/אורט-נתניה-1א,27081-1-א,3,FF9933
9895,4,82,רבי יהודה הנשיא/רבן יוחנן בן זכאי-אלעד<->רבי יהודה הנשיא/רבן יוחנן בן זכאי-אלעד-3#,27082-3-#,3,FF9933
1661,4,2א,שדרות ירושלים/אגמית-אשקלון<->מסוף-רמז-אשקלון-2ן,28002-2-ן,3,
15359,4,31,תחנת רכבת בית יהושע-חוף השרון<->חבצלת החוף/אירוס הארגמן-נתניה-2#,28031-2-#,3,33CC33
2214,4,82,הברבור/הזמיר-נתניה<->יחזקאל\הנביאים-נתניה-1א,28082-1-א,3,FF9933
2215,4,82,הרב ז. גולד/הרב צירלסון-נתניה<->יחזקאל\הנביאים-נתניה-1ב,28082-1-ב,3,FF9933
11408,4,88,דרך צמח השדה/העירית-מעלה אדומים<->בית ספר אופק-מעלה אדומים-1#,28088-1-#,3,FF9933
14641,4,26,דרך הר הבית/פרי מגדים-מעלה אדומים<->מצפה-שלם-מצפה שלם-11,31026-1-1,3,
11410,4,89,דרך צמח השדה/העירית-מעלה אדומים<->המכללה הטכנולוגית לתעופה וחלל-מעלה אדומים-1א,31089-1-א,3,FF9933
11412,4,89,המכללה הטכנולוגית לתעופה וחלל-מעלה אדומים<->העירית/הכרכום-מעלה אדומים-2#,31089-2-#,3,FF9933
11421,4,94,דרך הגיא/אבני החושן-מעלה אדומים<->הגיתית/מצפה נבו-מעלה אדומים-2#,31094-2-#,3,FF9933
12449,4,24,קרן היסוד/הצוללים-אשדוד<->מסוף הרכבת אשדוד-אשדוד-1#,32024-1-#,3,33CC33
12450,4,24,מסוף הרכבת אשדוד-אשדוד<->תחנה מרכזית אשדוד/רציפים עירוני-אשדוד-2#,32024-2-#,3,33CC33
2071,4,80,הצבעוני/הגויבה-אשדוד<->חטיבת הנגב / חטיבת יפתח-אשדוד-1כ,32080-1-כ,3,FF9933
2072,4,80,חטיבת הנגב / חטיבת יפתח-אשדוד<->הצבעוני/הכלנית-אשדוד-2כ,32080-2-כ,3,FF9933
11419,4,92,דרך צמח השדה/העירית-מעלה אדומים<->תלמוד תורה/דרך קדם-מעלה אדומים-1#,32092-1-#,3,FF9933
1994,4,2,מוטה גור/שד.רוטשילד-אשדוד<->נמל פנים-אשדוד-13,33002-1-3,3,
1996,4,2,מוטה גור/שד.רוטשילד-אשדוד<->'שער נמל חדש ב-אשדוד-1ה,33002-1-ה,3,
1999,4,2,מוטה גור/שד.רוטשילד-אשדוד<->'שער נמל חדש ב-אשדוד-1ט,33002-1-ט,3,
2001,4,2,יותם המלך/דוד המלך-אשדוד<->חיל הים-אשדוד-1כ,33002-1-כ,3,
2002,4,2א,מוטה גור/שד.רוטשילד-אשדוד<->'שער נמל חדש ב-אשדוד-1ר,33002-1-ר,3,
2004,4,2,חיל הים-אשדוד<->ל. בטהובן/ליאונרדו דה וינצ'י-אשדוד-2א,33002-2-א,3,
2008,4,2,כינרת/נחל קידרון-אשדוד<->ל. בטהובן/ליאונרדו דה וינצ'י-אשדוד-2ח,33002-2-ח,3,
13601,4,29,פארק שמיר/דרך הר הצופים-מעלה אדומים<->קניון אדומים-מעלה אדומים-2#,33029-2-#,3,
15356,4,30,בן עמי/קהילת צפת-נתניה<->תחנת רכבת בית יהושע-חוף השרון-1#,34030-1-#,3,33CC33
15357,4,30,תחנת רכבת בית יהושע-חוף השרון<->שד. בן גוריון/שמחה ארליך-נתניה-2#,34030-2-#,3,33CC33
14639,4,48,תחנת דלק/כוכב יעקב-שומרון<->מועצה אזורית מטה בנימין-שומרון-11,34048-1-1,3,
14211,4,77,תלמוד תורה/דרך קדם-מעלה אדומים<->משטרת מעלה אדומים/דרך הר הבית-מעלה אדומים-2#,35077-2-#,3,
