service_id,sunday,monday,tuesday,wednesday,thursday,friday,saturday,start_date,end_date
35219955,0,0,0,0,0,0,1,20160518,20160524
35219956,0,0,0,0,0,1,0,20160518,20160524
35219957,0,0,0,0,0,1,0,20160527,20160528
35219958,0,0,0,0,0,1,0,20160529,20160717
35219959,0,0,0,0,0,1,0,20160529,20160717
35219960,0,0,0,0,0,0,1,20160527,20160528
35219961,0,0,0,0,0,0,1,20160529,20160717
35219962,0,0,0,0,0,0,1,20160527,20160528
35219963,1,0,0,0,0,0,0,20160529,20160529
35219964,0,0,0,0,0,0,1,20160530,20160717
35219965,0,0,0,1,0,0,0,20160525,20160525
35219966,0,0,0,0,1,0,0,20160526,20160526
35219967,1,1,1,1,1,0,0,20160527,20160717
35219968,1,1,1,1,1,0,0,20160518,20160524
35219969,1,1,1,1,1,0,0,20160527,20160717
35219970,1,1,1,1,1,0,0,20160518,20160524
35219971,0,0,0,1,0,0,0,20160525,20160525
35219972,0,0,0,0,1,0,0,20160526,20160526
35219973,1,1,1,1,1,0,0,20160527,20160717
35219974,0,0,0,0,1,0,0,20160526,20160526
35219975,1,1,1,1,1,0,0,20160527,20160717
35219976,1,1,1,1,1,0,0,20160518,20160524
35219977,0,0,0,1,0,0,0,20160525,20160525
35219978,0,0,0,0,1,0,0,20160526,20160526
35219979,1,1,1,1,1,0,0,20160518,20160524
35219980,0,0,0,1,0,0,0,20160525,20160525
35219981,0,0,0,1,0,0,0,20160525,20160525
35219982,1,1,1,1,1,0,0,20160527,20160717
35219983,1,1,1,1,1,0,0,20160518,20160524
35219984,1,1,1,1,1,0,0,20160527,20160717
35219985,1,1,1,1,1,0,0,20160518,20160524
35219986,0,0,0,0,1,0,0,20160526,20160526
35219987,0,0,0,1,0,0,0,20160525,20160525
35219988,0,0,0,0,1,0,0,20160526,20160526
35219989,0,0,0,0,1,0,0,20160526,20160526
35219990,0,0,0,1,0,0,0,20160525,20160525
35219991,0,0,0,1,0,0,0,20160525,20160525
35219992,0,0,0,0,1,0,0,20160526,20160526
35219993,0,0,0,1,0,0,0,20160525,20160525
35219994,0,0,0,0,1,0,0,20160526,20160526
35219995,0,0,0,1,0,0,0,20160525,20160525
35219996,0,0,0,0,1,0,0,20160526,20160526
35219997,1,1,1,1,1,0,0,20160518,20160525
35219998,0,0,0,0,0,1,0,20160518,20160525
35219999,1,1,1,1,1,0,0,20160527,20160717
35220000,0,0,0,0,0,1,0,20160527,20160717
35220001,1,1,1,1,1,0,0,20160518,20160525
35220002,0,0,0,0,0,1,0,20160518,20160525
35220003,1,1,1,1,1,0,0,20160527,20160717
35220004,0,0,0,0,0,1,0,20160527,20160717
35220005,1,1,1,1,1,0,0,20160518,20160525
35220006,1,1,1,1,1,0,0,20160527,20160717
35220007,1,0,0,0,0,0,0,20160518,20160525
35220008,0,1,0,1,0,0,0,20160518,20160525
35220009,0,0,1,0,0,0,0,20160518,20160525
35220010,0,0,0,0,1,0,0,20160518,20160525
35220011,0,0,0,0,0,1,0,20160518,20160525
35221747,1,1,1,1,1,0,0,20160518,20160524
35221748,0,0,0,0,1,0,0,20160526,20160526
35221749,0,0,0,0,0,1,0,20160527,20160717
35221750,1,0,0,0,0,0,0,20160527,20160717
35221751,0,0,0,0,0,0,1,20160527,20160717
35221752,1,0,0,0,0,0,0,20160518,20160524
35221753,0,1,1,1,1,0,0,20160518,20160524
35221754,0,0,0,0,0,1,0,20160518,20160524
35221755,0,0,0,1,0,0,0,20160525,20160525
35221756,1,1,1,1,1,1,0,20160518,20160524
35221757,0,0,0,1,0,0,0,20160525,20160525
35221758,1,1,1,1,1,1,0,20160527,20160717
35221759,1,0,0,0,0,0,0,20160527,20160717
35221760,0,1,1,1,1,0,0,20160527,20160717
35221761,0,0,0,0,0,1,0,20160527,20160717
35221762,1,1,1,1,1,0,0,20160518,20160717
35221763,0,0,0,0,0,1,0,20160518,20160717
35221764,1,1,1,1,1,0,0,20160518,20160717
35221765,0,0,0,0,0,1,0,20160518,20160717
35221766,1,1,1,1,1,0,0,20160518,20160717
35221767,0,0,0,0,0,1,0,20160518,20160717
35221768,0,0,0,0,0,0,1,20160518,20160717
35221769,1,1,1,1,1,0,0,20160518,20160717
35221770,0,0,0,0,0,1,0,20160518,20160717
35221771,0,0,0,0,0,0,1,20160518,20160717
35221772,1,1,1,1,1,0,0,20160518,20160717
35221773,0,0,0,0,0,1,0,20160518,20160717
35221774,0,0,0,0,0,0,1,20160518,20160717
35221775,1,1,1,1,1,0,0,20160518,20160717
35221776,0,0,0,0,0,1,0,20160518,20160717
35221777,0,0,0,0,0,0,1,20160518,20160717
35221778,1,1,1,1,1,0,0,20160518,20160717
35221779,0,0,0,0,0,1,0,20160518,20160717
35221780,1,1,1,1,1,0,0,20160518,20160717
35221781,0,0,0,0,0,1,0,20160518,20160717
35221782,1,1,1,1,1,1,0,20160518,20160524
35221783,0,0,0,1,0,0,0,20160525,20160525
35221784,1,1,1,1,1,1,0,20160527,20160717
35221785,1,1,1,1,1,0,0,20160518,20160524
35221786,0,0,0,1,0,0,0,20160525,20160525
35221787,1,1,1,1,1,0,0,20160527,20160717
35221788,1,1,1,1,1,0,0,20160518,20160525
35221789,0,0,0,0,0,1,0,20160518,20160525
35221790,0,0,0,0,1,0,0,20160526,20160526
35221791,1,1,1,1,1,0,0,20160527,20160717
35221792,0,0,0,0,0,1,0,20160527,20160717
35221793,0,1,0,0,0,0,0,20160518,20160717
35221794,0,0,1,1,1,0,0,20160518,20160717
35221795,0,0,0,0,0,1,0,20160518,20160717
35221796,0,0,0,0,0,0,1,20160518,20160717
35221797,0,1,1,1,1,0,1,20160518,20160717
35221798,0,1,1,1,1,1,1,20160518,20160717
35221799,0,1,1,1,1,1,1,20160518,20160717
35221800,0,1,0,0,0,0,0,20160518,20160717
35221801,0,0,1,1,1,0,0,20160518,20160717
35221802,0,0,0,0,0,1,0,20160518,20160717
35221803,0,0,0,0,0,0,1,20160518,20160717
35221804,0,1,1,1,1,0,0,20160518,20160717
35221805,0,0,0,0,0,1,1,20160518,20160717
35221806,0,1,1,1,1,1,0,20160518,20160717
35221807,0,0,0,0,0,0,1,20160518,20160717
35221808,0,1,1,1,1,1,0,20160518,20160717
35221809,0,1,1,1,1,1,0,20160518,20160717
35221810,0,1,1,1,1,1,0,20160518,20160717
35221811,0,1,1,1,1,0,0,20160518,20160717
35221812,0,0,0,0,0,1,0,20160518,20160717
35221813,1,1,1,1,1,0,0,20160518,20160610
35221814,0,0,0,0,0,1,0,20160518,20160610
35221815,0,0,0,0,0,0,1,20160518,20160610
35221816,1,0,0,0,0,0,0,20160612,20160612
35221817,0,1,0,0,0,0,0,20160613,20160613
35221818,1,1,1,1,1,0,0,20160614,20160717
35221819,0,0,0,0,0,1,0,20160614,20160717
35221820,0,0,0,0,0,0,1,20160614,20160717
35221821,0,1,0,0,0,0,0,20160613,20160613
35221822,1,1,1,1,1,0,0,20160518,20160610
35221823,0,0,0,0,0,1,0,20160518,20160610
35221824,0,0,0,0,0,0,1,20160518,20160610
35221825,1,0,0,0,0,0,0,20160612,20160612
35221826,1,1,1,1,1,0,0,20160614,20160717
35221827,0,0,0,0,0,1,0,20160614,20160717
35221828,0,0,0,0,0,0,1,20160614,20160717
35221829,1,1,1,1,1,0,0,20160614,20160717
35221830,0,0,0,0,0,1,0,20160614,20160717
35221831,0,0,0,0,0,0,1,20160614,20160717
35221832,1,0,0,0,0,0,0,20160612,20160612
35221833,0,1,0,0,0,0,0,20160613,20160613
35221834,1,1,1,1,1,0,0,20160518,20160610
35221835,0,0,0,0,0,1,0,20160518,20160610
35221836,0,0,0,0,0,0,1,20160518,20160610
35221837,1,0,0,0,0,0,0,20160612,20160612
35221838,0,1,0,0,0,0,0,20160613,20160613
35221839,1,1,1,1,1,0,0,20160518,20160610
35221840,0,0,0,0,0,1,0,20160518,20160610
35221841,0,0,0,0,0,0,1,20160518,20160610
35221842,1,1,1,1,1,0,0,20160614,20160717
35221843,0,0,0,0,0,1,0,20160614,20160717
35221844,0,0,0,0,0,0,1,20160614,20160717
35221845,1,1,1,1,1,0,0,20160518,20160610
35221846,0,0,0,0,0,1,0,20160518,20160610
35221847,0,1,0,0,0,0,0,20160613,20160613
35221848,1,1,1,1,1,0,0,20160614,20160717
35225021,1,1,1,1,1,0,0,20160518,20160524
35225022,0,0,0,0,0,1,0,20160518,20160524
35225023,0,0,0,1,0,0,0,20160525,20160525
35225024,0,0,0,0,1,0,0,20160526,20160526
35225025,1,1,1,1,1,0,0,20160527,20160717
35225026,0,0,0,0,0,1,0,20160527,20160717
35225027,1,1,1,1,1,0,0,20160518,20160524
35225028,0,0,0,0,0,1,0,20160518,20160524
35225029,0,0,0,1,0,0,0,20160525,20160525
35225030,0,0,0,0,1,0,0,20160526,20160526
35225031,1,1,1,1,1,0,0,20160527,20160717
35225032,0,0,0,0,0,1,0,20160527,20160717
35225033,1,1,1,0,0,0,0,20160518,20160524
35225034,0,0,0,1,1,0,0,20160518,20160524
35225035,1,0,0,0,0,0,0,20160518,20160524
35225036,0,1,1,0,0,0,0,20160518,20160524
35225037,0,0,0,1,0,0,0,20160518,20160524
35225038,0,0,0,0,1,0,0,20160518,20160524
35225039,0,0,0,0,0,1,0,20160518,20160524
35225040,1,1,1,0,0,0,0,20160518,20160524
35225041,0,0,0,1,1,0,0,20160518,20160524
35225042,0,0,0,1,0,0,0,20160525,20160525
35225043,1,1,1,0,0,0,0,20160527,20160717
35225044,0,0,0,1,1,0,0,20160527,20160717
35225045,0,0,0,1,0,0,0,20160525,20160525
35225046,1,0,0,0,0,0,0,20160527,20160717
35225047,0,1,1,0,0,0,0,20160527,20160717
35225048,0,0,0,1,0,0,0,20160527,20160717
35225049,0,0,0,0,1,0,0,20160527,20160717
35225050,0,0,0,0,0,1,0,20160527,20160717
35225051,0,0,0,1,0,0,0,20160525,20160525
35225052,1,1,1,0,0,0,0,20160527,20160717
35225053,0,0,0,1,1,0,0,20160527,20160717
35225054,1,1,1,1,1,0,0,20160518,20160524
35225055,0,0,0,0,0,1,0,20160518,20160524
35225056,0,0,0,0,0,0,1,20160518,20160524
35225057,1,1,1,1,1,0,0,20160527,20160717
35225058,0,0,0,0,0,1,0,20160527,20160717
35225059,1,1,1,1,1,0,0,20160518,20160524
35225060,0,0,0,0,0,1,0,20160518,20160524
35225061,0,0,0,0,0,0,1,20160518,20160524
35225062,0,0,0,1,0,0,0,20160525,20160525
35225063,0,0,0,1,0,0,0,20160525,20160525
35225064,0,0,0,1,0,0,0,20160525,20160525
35225065,0,0,0,0,1,0,0,20160526,20160526
35225066,1,1,1,1,1,0,0,20160527,20160717
35225067,0,0,0,0,0,1,0,20160527,20160717
35225068,0,0,0,0,0,0,1,20160527,20160717
35225069,1,1,1,1,1,0,0,20160518,20160524
35225070,0,0,0,0,0,1,0,20160518,20160524
35225071,0,0,0,1,0,0,0,20160525,20160525
35225072,0,0,0,0,1,0,0,20160526,20160526
35225073,0,0,0,0,1,0,0,20160526,20160526
35225074,1,1,1,1,1,0,0,20160527,20160717
35225075,0,0,0,0,0,1,0,20160527,20160717
35225076,0,0,0,0,0,0,1,20160527,20160717
35225077,1,1,1,1,1,0,0,20160518,20160524
35225078,0,0,0,0,0,1,0,20160518,20160524
35225079,0,0,0,0,1,0,0,20160526,20160526
35225080,1,1,1,1,1,0,0,20160527,20160717
35225081,0,0,0,0,0,1,0,20160527,20160717
35225082,0,0,0,1,0,0,0,20160525,20160525
35225083,0,0,0,1,0,0,0,20160525,20160525
35225084,0,0,0,0,1,0,0,20160526,20160526
35225085,1,1,1,1,1,0,0,20160527,20160717
35225086,0,0,0,0,0,1,0,20160527,20160717
35225087,1,1,1,1,1,0,0,20160518,20160524
35225088,0,0,0,0,0,1,0,20160518,20160524
35225089,0,0,0,0,1,0,0,20160526,20160526
35225090,1,1,1,1,1,0,0,20160527,20160717
35225091,0,0,0,0,0,1,0,20160527,20160717
35225092,1,1,1,1,1,0,0,20160518,20160524
35225093,0,0,0,0,0,1,0,20160518,20160524
35225094,1,1,1,1,1,0,0,20160518,20160610
35225095,0,0,0,0,0,1,0,20160518,20160610
35225096,1,1,1,1,1,0,0,20160614,20160717
35225097,0,0,0,0,0,1,0,20160614,20160717
35225098,0,1,0,0,0,0,0,20160613,20160613
35225099,0,1,0,0,0,0,0,20160613,20160613
35225100,1,1,1,1,1,0,0,20160518,20160610
35225101,0,0,0,0,0,1,0,20160518,20160610
35225102,1,1,1,1,1,0,0,20160614,20160717
35225103,0,0,0,0,0,1,0,20160614,20160717
35225104,1,1,1,1,1,0,0,20160518,20160524
35225105,0,0,0,0,0,1,0,20160518,20160524
35225106,0,0,0,0,1,0,0,20160526,20160526
35225107,1,1,1,1,1,0,0,20160527,20160717
35225108,0,0,0,0,0,1,0,20160527,20160717
35225109,1,1,1,1,1,0,0,20160518,20160524
35225110,0,0,0,0,0,1,0,20160518,20160524
35225111,0,0,0,1,0,0,0,20160525,20160525
35225112,0,0,0,1,0,0,0,20160525,20160525
35225113,0,0,0,0,1,0,0,20160526,20160526
35225114,1,1,1,1,1,0,0,20160527,20160717
35225115,0,0,0,0,0,1,0,20160527,20160717
35225116,1,1,1,1,1,0,0,20160518,20160524
35225117,0,0,0,0,0,1,0,20160518,20160524
35225118,0,0,0,0,1,0,0,20160526,20160526
35225119,1,1,1,1,1,0,0,20160527,20160717
35225120,0,0,0,0,0,1,0,20160527,20160717
35225121,1,1,1,1,1,0,0,20160518,20160524
35225122,0,0,0,0,0,1,0,20160518,20160524
35227678,0,0,0,0,0,1,0,20160518,20160524
35227679,0,0,0,0,0,0,1,20160518,20160524
35227680,0,0,0,0,0,1,0,20160527,20160528
35227681,0,0,0,0,0,0,1,20160527,20160528
35227682,1,1,1,1,1,0,0,20160518,20160717
35227683,0,0,0,0,0,1,0,20160518,20160717
35227684,1,1,1,1,1,0,0,20160518,20160717
35227685,0,0,0,0,0,1,0,20160518,20160717
35227686,1,1,1,1,1,0,0,20160518,20160524
35227687,0,0,0,0,0,1,0,20160518,20160524
35227688,0,0,0,0,1,0,0,20160526,20160526
35227689,1,1,1,1,1,0,0,20160527,20160717
35227690,0,0,0,0,0,1,0,20160527,20160717
35227691,0,0,0,1,0,0,0,20160525,20160525
35227692,0,0,0,1,0,0,0,20160525,20160525
35227693,1,1,1,1,1,0,0,20160518,20160524
35227694,0,0,0,0,0,1,0,20160518,20160524
35227695,0,0,0,0,1,0,0,20160526,20160526
35227696,1,1,1,1,1,0,0,20160527,20160717
35227697,0,0,0,0,0,1,0,20160527,20160717
35227698,1,1,1,1,1,0,0,20160518,20160524
35227699,0,0,0,0,0,1,0,20160518,20160524
35227700,0,0,0,1,0,0,0,20160525,20160525
35227701,1,1,1,1,1,0,0,20160518,20160524
35227702,0,0,0,0,0,1,0,20160518,20160524
35227703,0,0,0,0,1,0,0,20160526,20160526
35227704,1,1,1,1,1,0,0,20160527,20160717
35227705,0,0,0,0,0,1,0,20160527,20160717
35227706,0,0,0,1,0,0,0,20160525,20160525
35227707,0,0,0,0,1,0,0,20160526,20160526
35227708,1,1,1,1,1,0,0,20160527,20160717
35227709,0,0,0,0,0,1,0,20160527,20160717
35227710,1,1,1,1,1,0,0,20160518,20160524
35227711,0,0,0,0,1,0,0,20160526,20160526
35227712,1,1,1,1,1,0,0,20160518,20160524
35227713,0,0,0,1,0,0,0,20160525,20160525
35227714,0,0,0,0,1,0,0,20160526,20160526
35227715,0,0,0,1,0,0,0,20160525,20160525
35227716,1,1,1,1,1,0,0,20160527,20160717
35227717,1,1,1,1,1,0,0,20160527,20160717
35227718,1,1,1,1,1,0,0,20160527,20160717
35227719,1,1,1,1,1,0,0,20160518,20160524
35227720,0,0,0,0,1,0,0,20160526,20160526
35227721,1,1,1,1,1,0,0,20160518,20160524
35227722,0,0,0,1,0,0,0,20160525,20160525
35227723,0,0,0,0,1,0,0,20160526,20160526
35227724,0,0,0,1,0,0,0,20160525,20160525
35227725,1,1,1,1,1,0,0,20160527,20160717
35227726,0,0,0,1,0,0,0,20160525,20160525
35227727,1,1,1,1,1,0,0,20160527,20160717
35227728,1,1,1,1,1,0,0,20160518,20160524
35227729,0,0,0,1,0,0,0,20160525,20160525
35227730,1,1,1,1,1,0,0,20160527,20160717
35227731,1,1,1,1,1,0,0,20160518,20160524
35227732,0,0,0,0,1,0,0,20160526,20160526
35227733,0,0,0,0,1,0,0,20160526,20160526
35227734,1,1,1,1,1,0,0,20160518,20160717
35227735,0,0,0,0,0,1,0,20160518,20160717
35227736,0,0,0,1,0,0,0,20160525,20160525
35227737,0,0,0,0,1,0,0,20160526,20160526
35227738,1,1,1,1,1,0,0,20160527,20160717
35227739,1,0,0,0,0,0,0,20160518,20160524
35227740,0,1,1,1,1,0,0,20160518,20160524
35227741,0,0,0,0,0,1,0,20160518,20160524
35227742,0,0,0,0,0,0,1,20160518,20160524
35227743,0,0,0,1,0,0,0,20160525,20160525
35227744,0,0,0,0,1,0,0,20160526,20160526
35227745,0,0,0,0,0,1,0,20160527,20160527
35227746,1,0,0,0,0,0,0,20160528,20160717
35227747,0,1,1,1,1,0,0,20160528,20160717
35227748,0,0,0,0,0,1,0,20160528,20160717
35227749,0,0,0,0,0,0,1,20160528,20160717
35227750,0,0,0,0,0,1,0,20160518,20160717
35227751,0,0,0,0,0,0,1,20160518,20160717
35227752,1,1,1,1,1,0,0,20160518,20160524
35227753,0,0,0,0,0,1,0,20160518,20160524
35227754,0,0,0,0,0,0,1,20160518,20160524
35227755,1,1,1,1,1,0,0,20160527,20160717
35227756,0,0,0,0,0,1,0,20160527,20160717
35227757,0,0,0,0,0,0,1,20160527,20160717
35227758,1,1,1,1,1,0,0,20160518,20160524
35227759,0,0,0,1,0,0,0,20160525,20160525
35227760,0,0,0,0,1,0,0,20160526,20160526
35227761,0,0,0,1,0,0,0,20160525,20160525
35227762,1,0,0,1,0,0,0,20160527,20160717
35227763,0,1,1,0,0,0,0,20160527,20160717
35227764,0,0,0,0,1,0,0,20160527,20160717
35227765,0,0,0,0,0,1,0,20160527,20160717
35227766,1,0,0,1,0,0,0,20160518,20160524
35227767,0,1,1,0,0,0,0,20160518,20160524
35227768,0,0,0,0,1,0,0,20160518,20160524
35227769,0,0,0,0,0,1,0,20160518,20160524
35227770,1,1,1,1,1,1,0,20160518,20160524
35227771,0,0,0,1,0,0,0,20160525,20160525
35227772,1,1,1,1,1,1,0,20160527,20160717
35227773,1,1,1,1,1,1,0,20160518,20160524
35227774,0,0,0,1,0,0,0,20160525,20160525
35227775,1,1,1,1,1,1,0,20160527,20160717
35227776,1,1,1,1,1,1,0,20160518,20160524
35227777,1,1,1,1,1,1,0,20160527,20160717
35227778,0,0,0,1,0,0,0,20160525,20160525
35227779,1,1,1,1,1,1,0,20160527,20160717
35199280,1,1,1,1,1,0,0,20160518,20160524
35199908,0,0,0,0,0,1,0,20160518,20160717
35206155,0,1,1,1,1,0,0,20160527,20160717
35211638,1,0,0,0,0,0,0,20160527,20160717
35216132,1,1,1,1,1,0,0,20160518,20160525
35220012,1,0,0,0,0,0,0,20160527,20160717
35221849,0,0,0,0,0,1,0,20160614,20160717
35225123,0,0,0,1,0,0,0,20160525,20160525
35227780,1,1,1,1,1,1,0,20160518,20160524
35227781,0,0,0,1,0,0,0,20160525,20160525
35227782,1,1,1,1,1,0,0,20160518,20160717
35227783,0,0,0,0,0,1,0,20160518,20160717
35227784,1,1,1,1,1,0,0,20160518,20160717
35227785,0,0,0,0,0,1,0,20160518,20160717
35227786,0,0,0,1,0,0,0,20160525,20160525
35227787,1,1,1,1,1,0,0,20160526,20160717
35227788,0,0,0,0,0,1,0,20160526,20160717
35227789,0,0,0,0,0,0,1,20160526,20160717
35227790,1,1,1,1,1,0,0,20160518,20160524
35227791,0,0,0,0,0,1,0,20160518,20160524
35227792,0,0,0,0,0,0,1,20160518,20160524
35227793,1,1,1,1,1,0,0,20160526,20160717
35227794,0,0,0,0,0,1,0,20160526,20160717
35227795,0,0,0,0,0,0,1,20160526,20160717
35227796,1,1,1,1,1,0,0,20160518,20160524
35227797,0,0,0,0,0,1,0,20160518,20160524
35227798,0,0,0,0,0,0,1,20160518,20160524
35227799,0,0,0,1,0,0,0,20160525,20160525
35227800,1,1,1,1,1,0,0,20160518,20160524
35227801,0,0,0,0,0,1,0,20160518,20160524
35227802,0,0,0,0,0,0,1,20160518,20160524
35227803,0,0,0,1,0,0,0,20160525,20160525
35227804,1,1,1,1,1,0,0,20160526,20160717
35227805,0,0,0,0,0,1,0,20160526,20160717
35227806,0,0,0,0,0,0,1,20160526,20160717
35227807,1,1,1,1,1,0,0,20160518,20160524
35227808,0,0,0,0,0,1,0,20160518,20160524
35227809,0,0,0,0,0,0,1,20160518,20160524
35227810,0,0,0,1,0,0,0,20160525,20160525
35227811,1,1,1,1,1,0,0,20160526,20160717
35227812,0,0,0,0,0,1,0,20160526,20160717
35227813,0,0,0,0,0,0,1,20160526,20160717
35227814,1,1,1,1,1,0,0,20160518,20160524
35227815,0,0,0,0,0,1,0,20160518,20160524
35227816,0,0,0,0,0,0,1,20160518,20160524
35227817,1,1,1,1,1,0,0,20160526,20160717
35227818,0,0,0,0,0,1,0,20160526,20160717
35227819,0,0,0,0,0,0,1,20160526,20160717
35227820,0,0,0,1,0,0,0,20160525,20160525
35227821,0,0,0,1,0,0,0,20160525,20160525
35227822,1,1,1,1,1,0,0,20160518,20160524
35227823,0,0,0,0,0,1,0,20160518,20160524
35227824,0,0,0,0,0,0,1,20160518,20160524
35227825,1,1,1,1,1,0,0,20160526,20160717
35227826,0,0,0,0,0,1,0,20160526,20160717
35227827,0,0,0,0,0,0,1,20160526,20160717
35227828,0,0,0,1,0,0,0,20160525,20160525
35227829,1,1,1,1,1,0,0,20160518,20160524
35227830,0,0,0,0,0,1,0,20160518,20160524
35227831,0,0,0,0,0,0,1,20160518,20160524
35227832,1,1,1,1,1,0,0,20160526,20160717
35227833,0,0,0,0,0,1,0,20160526,20160717
35227834,0,0,0,0,0,0,1,20160526,20160717
35227835,1,1,1,1,1,0,0,20160518,20160524
35227836,0,0,0,0,0,1,0,20160518,20160524
35227837,0,0,0,0,0,0,1,20160518,20160524
35227838,1,1,1,1,1,0,0,20160526,20160717
35227839,0,0,0,0,0,1,0,20160526,20160717
35227840,0,0,0,0,0,0,1,20160526,20160717
35227841,0,0,0,1,0,0,0,20160525,20160525
35227842,1,1,1,1,1,0,0,20160518,20160717
35227843,0,0,0,0,0,1,0,20160518,20160717
35227844,1,1,1,1,1,0,0,20160518,20160717
35227845,0,0,0,0,0,1,0,20160518,20160717
35227846,1,1,1,1,1,1,0,20160527,20160717
35227847,1,1,1,1,1,0,0,20160518,20160524
35227848,0,0,0,0,0,1,0,20160518,20160524
35227849,1,1,1,1,1,0,0,20160527,20160717
35227850,0,0,0,0,0,1,0,20160527,20160717
35227851,1,1,1,1,1,1,0,20160518,20160524
35227852,0,0,0,1,0,0,0,20160525,20160525
35227853,0,0,0,0,1,0,0,20160526,20160526
35227854,0,0,0,1,0,0,0,20160525,20160525
35227855,0,0,0,0,1,0,0,20160526,20160526
35227856,1,1,1,1,1,0,0,20160518,20160717
35227857,0,0,0,0,0,1,0,20160518,20160717
35227858,1,1,1,1,1,0,0,20160518,20160717
35227859,0,0,0,0,0,1,0,20160518,20160717
35227860,1,1,1,1,1,0,0,20160518,20160524
35227861,0,0,0,1,0,0,0,20160525,20160525
35227862,1,1,1,1,1,0,0,20160518,20160524
35227863,0,0,0,0,1,0,0,20160526,20160526
35227864,0,0,0,0,1,0,0,20160526,20160526
35227865,1,1,1,1,1,0,0,20160527,20160717
35227866,0,0,0,1,0,0,0,20160525,20160525
35227867,1,1,1,1,1,0,0,20160527,20160717
35227868,0,0,0,1,0,0,0,20160525,20160525
35227869,1,1,1,1,1,0,0,20160527,20160717
35227870,0,0,0,0,1,0,0,20160526,20160526
35227871,1,1,1,1,1,0,0,20160527,20160717
35227872,1,1,1,1,1,0,0,20160518,20160524
35227873,0,0,0,0,1,0,0,20160526,20160526
35199909,1,1,1,1,1,0,0,20160518,20160717
35199910,0,0,0,0,0,1,0,20160518,20160717
35199911,1,1,1,1,1,1,0,20160518,20160717
35199912,1,1,1,1,1,0,0,20160518,20160717
35199913,0,0,0,0,0,1,0,20160518,20160717
35199914,0,0,0,0,0,0,1,20160518,20160717
35199915,1,1,1,1,1,0,0,20160518,20160717
35199916,1,1,1,1,1,0,0,20160518,20160717
35199917,0,0,0,0,0,1,0,20160518,20160717
35199918,0,0,0,0,0,0,1,20160518,20160717
35199919,1,1,1,1,1,0,0,20160518,20160717
35199920,1,1,1,1,1,0,0,20160518,20160717
35199921,0,0,0,0,0,1,0,20160518,20160717
35199922,1,1,1,1,1,0,0,20160518,20160717
35199923,0,0,0,0,0,1,0,20160518,20160717
35199924,1,1,1,1,1,0,0,20160518,20160717
35199925,0,0,0,0,0,1,0,20160518,20160717
35199926,1,1,1,1,1,0,0,20160518,20160717
35199927,0,0,0,0,0,1,0,20160518,20160717
35199928,0,0,0,0,0,1,0,20160518,20160717
35199929,1,1,1,1,1,0,0,20160518,20160717
35199930,1,1,1,1,1,0,0,20160518,20160717
35199931,0,0,0,0,0,1,0,20160518,20160717
35199932,1,1,1,1,1,0,0,20160518,20160717
35199933,1,1,1,1,1,0,0,20160518,20160717
35199934,1,1,1,1,1,0,0,20160518,20160717
35199935,0,0,0,0,0,1,0,20160518,20160717
35199936,1,1,1,1,1,0,0,20160518,20160717
35199937,0,0,0,0,0,1,0,20160518,20160717
35199938,1,1,1,1,1,0,0,20160518,20160717
35199939,1,1,1,1,1,0,0,20160518,20160717
35199940,1,1,1,1,1,0,0,20160518,20160717
35199941,1,1,1,1,1,0,0,20160518,20160717
35199942,0,0,0,0,0,1,0,20160518,20160717
35199943,1,1,1,1,1,0,0,20160518,20160717
35199944,0,0,0,0,0,1,0,20160518,20160717
35199945,1,1,1,1,1,1,0,20160518,20160717
35199946,1,1,1,1,1,0,0,20160518,20160717
35199947,1,1,1,1,1,0,0,20160518,20160717
35199948,1,1,1,1,1,0,0,20160518,20160717
35199949,1,1,1,1,1,0,0,20160518,20160717
35199950,0,0,0,0,0,1,0,20160518,20160717
35199951,1,1,1,1,1,0,0,20160518,20160717
35199952,0,0,0,0,0,1,0,20160518,20160717
35199953,1,1,1,1,1,0,0,20160518,20160717
35199954,0,0,0,0,0,1,0,20160518,20160717
35199955,1,1,1,1,1,0,0,20160518,20160717
35199956,1,1,1,1,1,0,0,20160518,20160717
35199957,1,1,1,1,1,0,0,20160518,20160717
35199958,0,0,0,0,0,1,0,20160518,20160717
35199959,1,1,1,1,1,0,0,20160518,20160717
35199960,0,0,0,0,0,1,0,20160518,20160717
35199961,1,1,1,1,1,0,0,20160518,20160717
35199962,1,1,1,1,1,0,0,20160518,20160717
35199963,0,0,0,0,0,1,0,20160518,20160717
35199964,1,1,1,1,1,0,0,20160518,20160717
35199965,0,0,0,0,0,1,0,20160518,20160717
35199966,0,0,0,0,0,0,1,20160518,20160717
35199967,1,1,1,1,1,0,0,20160518,20160717
35199968,0,0,0,0,0,1,0,20160518,20160717
35199969,0,0,0,0,0,0,1,20160518,20160717
35199970,1,1,1,1,1,0,0,20160518,20160717
35199971,0,0,0,0,0,1,0,20160518,20160717
35199972,1,1,1,1,1,0,0,20160518,20160717
35199973,0,0,0,0,0,1,0,20160518,20160717
35199974,0,0,0,0,0,0,1,20160518,20160717
35199975,1,1,1,1,1,0,0,20160518,20160717
35199976,0,0,0,0,0,1,0,20160518,20160717
35199977,0,0,0,0,0,0,1,20160518,20160717
35199978,0,0,0,0,0,0,1,20160518,20160717
35199979,1,1,1,1,1,0,0,20160518,20160717
